,hoax,link,timestamp
610,"Fotos tiradas às 3:30 da madrugada na fronteira China/Tibete a 5.580 m de altura. Levará mais 150 anos para ver estas imagens de novo! O Sol visto da Terra, do Ponto Vernal, que marca o início da primavera, o verdadeiro início do ano, em termos cósmicos. Quem senão Deus para criar uma maravilha dessas!?!",https://www.boatos.org/mundo/ponto-vernal-fronteira-china-tibet.html,2018-04-25 14:42:41
615,"DEFINIÇÃO DE UM HOSPITAL  “Paredes de hospitais já ouviram preces mais honestas do que igrejas... Já viram despedidas e beijos mais sinceros que em aeroportos... É no hospital que você vê um homofóbico ser salvo por um médico gay... A médica “patricinha” salvando a vida de um mendigo... Na UTI você vê um judeu cuidando de um racista... Um paciente policial e outro, presidiário, na mesma enfermaria recebendo ambos os mesmos cuidados... Um paciente rico na fila de transplante hepático pronto para receber o órgão de um doador pobre... São nessas horas em que o hospital toca nas feridas das pessoas que universos se cruzam em um propósito divino e nessa comunhão de destinos nos damos conta de que sozinhos não somos ninguém! A verdade absoluta das pessoas, na maioria das vezes, só aparece no momento da dor ou da ameaça real da perda definitiva”.  Hospital, local onde os seres humanos se desnudam de suas máscaras e se mostram como são em suas verdadeiras essências. Esta vida vai passar rápido, não brigue com as pessoas, não critique tanto seu corpo. Não reclame tanto.",https://www.boatos.org/religiao/papa-francisco-paredes-hospitais.html,2018-04-24 15:34:03
616,"Lula lança seu filho como novo candidato do PT para concorrer a presidência da República. #Lulinha2018. O ex-presidente Lula, preso por corrupção e impedido de participar das eleições pela Lei da Ficha Limpa, decidiu que o seu sucessor será seu filho, Fábio Luís Lula da Silva, o Lulinha. Com 43 anos de idade, Lulinha é o filho mais velho do ex-presidente. Em 2003, Lulinha trabalhava como zelador em um zoológico, ganhando pouco mais de R$500 por mês, de lá pra cá seu patrimônio vem aumentando e já chega na casa dos R$400 milhões, segundo o jornal Folha de S. Paulo. Ele é investigado pela Operação Lava-Jato da Polícia Federal por receber mais de R$80 milhões em propina da operadora de telefonia Oi. COMPARTILHE AGORA MESMO.",https://www.boatos.org/politica/lulinha-candidato-presidente-2018.html,2018-04-23 20:38:23
617,"Temer aprovou Lei que acaba com 13° e FGTS de todos os trabalhadores –  Politica e Democracia abril 13, 2018.  Diante das informações que estão surgindo sobre Michel Temer ter sancionado a terceirização, nossos jornalistas foram até as fontes mais seguras ter a afirmação do fato. Em um contato com a Secretaria de Imprensa da Presidência, ela informou que o presidente Michel Temer autenticou o projeto aprovado pela Câmara dos Deputados que trata da terceirização. Enfim essa aprovação permite a contratação de serviço terceirizado em qualquer tipo de atividade de uma empresa.",https://www.boatos.org/politica/temer-fim-13-fgts.html,2018-04-23 20:14:55
618,"Este vídeo foi gravado em um cemitério no Rio de Janeiro. Repare que bem lá no fundo, onde há uma árvore, alguma coisa se esconde quando o cinegrafista amador vira a câmera em sua direção.  O que seria isso? Talvez você esteja pesando que seja alguém que foi visitar um ente querido que já se foi, ou algum religioso querendo fazer algum tipo de ritual no cemitério. Isso porque você ainda não viu a parte final do vídeo. O cinegrafista também achou que fosse algum visitante, algum ladrão ou algo do tipo e foi atrás de um possível homem que por um acaso estaria se escondendo. Mas ao chegar lá, não havia nada, absolutamente nada. A criatura simplesmente desapareceu sem deixar rastros.  Diante disso, o cara não pensou duas vezes e saiu fora.",https://www.boatos.org/brasil/fantasma-aparece-cemiterio-arvore.html,2018-04-23 17:00:59
619,"URGENTE: Além de ficar provado que não houve reforma e nem elevador, descobre-se hoje que as empresas que deram as notas fiscais falsas da tal reforma são de Curitiba, terra de Moro e Dallagnol. Fica dificil acreditar que em 2010 a OAS, uma construtora com sede em São Paulo, contrataria empresas de Curitiba para fazer uma reforma em um apartamento no Guarujá. Mas torna-se impossível acreditar nisso quando sabe-se que a reforma nunca aconteceu, ou seja, são notas fiscais frias.",https://www.boatos.org/politica/triplex-guaruja-nao-tem-elevador.html,2018-04-23 16:57:43
621,"Assalto no céu em parapentes! Dois turistas no Rio de Janeiro resolvem fazer um passeio em um parapente sobre a praia de Copacabana quando surge duas pessoas armadas em outro parapente, os assaltantes abordaram os turistas no ar, pedindo a carteira e celular.",https://www.boatos.org/brasil/turistas-assalto-ceu-parapente-rio.html,2018-04-22 19:37:10
622,"PREPAREM OS CASACOS. O Brasil terá o inverno mais frio dos últimos 100 anos. As simulações atmosféricas confirmaram a indicação que já vinha sendo apontada há alguns dias: 2018 poderá ter o inverno mais rigoroso do ultimo seculo no Brasil. Com as projeções atuais, não seria exagero dizer que os os dias no inverno serão congelante. É possível que todo os recordes de frio atuais do Sul, do Sudeste, de Goiás, Distrito Federal e Mato Grosso do Sul sejam superados em 2018. Se a previsão se confirmar, ela virá com um espírito realmente “frozen”, para provocar muito frio,neve e geada.",https://www.boatos.org/brasil/brasil-inverno-mais-frio-100-anos.html,2018-04-22 00:34:34
623,"“NOVAS MULTAS VALENDO A PARTIR DE HOJE: Ser flagrando falando ao celular R$ 1.574,00 Furar SINAL VERMELHO foi de 825,00 para R$ 1.780,00 Ultrapassar em faixa continua ou local proibido agora é 3.915,00 ACABOU A FARRA DAS MULTINHAS DE R$68,00 – R$485,00 – R$925,00 AVISO AOS DESAVISADOS REPASSEM para que ninguém seja pego desprevenido.”",https://www.boatos.org/brasil/jornal-a-tarde-novas-multas.html,2018-04-21 00:01:02
624,"Escuta isso. Relato de uma médica em palestra da Unimed!! É triste mas, não há remédio para essa doença. Alguns médicos estão proibidos de falar sobre o assunto, mas infelizmente 100% dá população será atingida após 30 anos. Família é bom dia. Passando para avisar que esse comunicado, ele é verídico. Porém a OMS ainda não quer que seja divulgado para a população não se alarmar. Mas tem um vírus um vírus bem mais potente que H1N1 que é H2N3. Um vírus mortal e a diferença dele para o H1N1 é que o paciente fica com insuficiência respiratória muito forte e vem a óbito no máximo em três dias.",https://www.boatos.org/saude/medica-unimed-populacao-atingida-gripe.html,2018-04-20 19:26:59
625,"O esquerdista/ator, Lázaro Ramos, ficou mudo, sem reação alguma, ao ver o *refrão mentiroso da esquerda* da ascenção da classe “C”, desmascarado por um jangadeiro com apenas curso primário. Detalhe, a GLOBO, cortou esta entrevista surpresa, e não deixou ir ao ar!",https://www.boatos.org/entretenimento/jangadeiro-lazaro-ramos-globo.html,2018-04-20 13:47:58
626,"2000 médicos, 1680 enfermeiros, 35 laboratoristas, 2 toneladas de medicamentos e mais de 25 mil doses de vacinas. Isso é o que Cuba está mandando para a Síria. Já os EUA mandaram bombas e balas. Cada um na sua.",https://www.boatos.org/politica/cuba-envia-medicos-siria-2018.html,2018-04-19 23:32:25
627,"FOTO OFICIAL. Em comemoração aos 56 anos de ATACADÃO, quem ganha o presente é você! 1 -Basta marcar 3 amigos nos comentários! 2 -Tirar print do nosso perfil oficial e posta, e nos marcar! 3 – SEGUIR nosso perfil @atacadao.mercador. QUANDO CUMPRIR AS REGRAS ANTES DE CHEGAR AOS 15K VOCÊ JÁ PODE FICAR TRANQUILO QUE SEU VALE COMPRA VAI CHEGAR... ENTREGA: 05/06 ATACADÃO MERCADO OS 15.000 primeiros seguidores que seguir nossa página. Ganha Vale compra 350,00 reais.Regras na foto oficial da página. Somente até 05/06.www.atacadao.com",https://www.boatos.org/brasil/atacadao-mercado-vale-compra-instagram.html,2018-04-19 21:40:41
628,"E pra quem ainda não sabe, eis o motivo de tanta fúria da Senadora Gleisi em proteger O AMANTE PINGUÇO (isso porque tinha acabado a missa da Dona Mariza Letícia há apenas algumas horas... Agora todo mundo vai entender melhor porque ela morreu).",https://www.boatos.org/politica/lula-gleisi-hoffmann-beijando.html,2018-04-19 18:56:10
629,"1) Gleisi não engana nem os muçulmanos. Tchau querida, você é a próxima a ir para cadeia! #gleisinacadeia; 2) REAÇÃO ÁRABE CONTRA PEDIDO DE INTERFERÊNCIA POR GLEYSE NA TV ALJAZIRA.; 3) Se é verdade a tradução não sei, mas que eu adorei esse vídeo isso sim. Toma mais essa; 4) Acaba de ser divulgada a resposta ao apelo de Gleisi pela rede de TV Al-Jazeera; 5) As respostas começam a chegar. Se fosse num país sério ela já estaria presa.  Presidente do Partido dos Trabalhadores faz pedido ao nosso mundo árabe pedindo apoio ao ex-presidente Luiz Inácio Lula, que seria um preso político por perseguição. O ex-presidente é um criminoso condenado em várias instâncias e tem outra dezena de investigações. O país vem enfrentado um forte combate a corrupção e o ex-presidente, que já teve grande popularidade, está encarcerado para cumprir uma pena de 12 anos. A própria senadora é acusada de vários crimes e, segundo nossos correspondentes no país, ela mesmo deve ser presa até o final deste ano.  Sua Alteza Sheikh Mohammed bin Zayed Al Nahyan, príncipe herdeiro de Abu Dhabi e vice-comandante supremo das Forças Armadas hoje a Cúpula Mundial sobre a Água, que realizará a sua primeira sessão no próximo ano em Abu Dhabi em conjunto com a Cúpula Mundial sobre o Futuro da Energia e participou de seu valor de Ponta divórcio concerto depois que a imprensa no centro de conferências Abu Dhabi Exposição nacional em parceria com Dr. Rashid Ahmed bin Fahad, o ministro do meio ambiente e água e Dr. Sultan Ahmed Al Jaber, diretor-executivo do Banco e Dr. Grendizer Presidente da Assembleia da água White World chamou a Cúpula Mundial sobre francamente água estou no curso despreocupado que fazer a apresentação UAE Yeh Estados Integrado Emirates Notícias Autoridade publicada e lembre-se Behm lintel",https://www.boatos.org/politica/mundo-arabe-resposta-gleisi-al-jazira.html,2018-04-19 14:35:31
630,"Olhem o que esses animais fizeram com o maracanã, 1 kg de alimento perecível, não paga nem o pedreiro, muito menos uma cadeira nova... Agora eu sei porque nunca terão um estádio próprio, é porque vocês tem que ter um Curral... O Maracanã não merece isso",https://www.boatos.org/esporte/torcida-flamengo-quebrou-cadeiras.html,2018-04-19 00:11:09
631,"1) Gravíssimo! Gleisi pede apoio aos “povos” ( entenda-se aí, terroristas) do Oriente Médio – os muçulmanos do Hammas, Hesbolah e outros grupos terroristas – inclusive o Estado Islâmico, para “ apoiar” Lula. Não é à toa, que no governo Lula e Dilma, foi construída a “Embaixada da Palestina” em Brasília com dinheiro nosso, para abrigar o Estado Islâmico. Ou acabamos com esse *Partido Terrorista * , ou, seremos aniquilados por ele. A mensagem do PT, já foi dada pela Senadora Gleisi Hoffmann. 2) URGENTE !!! GLEISI HOFFMANN CONVOCA terroristas do estado islâmico para invadirem o brasil e salvar lula. 3) Senadora petista incita invasão terrorista no Brasil",https://www.boatos.org/politica/gleisi-hoffmann-estado-islamico-lula.html,2018-04-18 22:31:25
632,"Mark Zuckerberg, CEO do Facebook, inventou a palavra BFF Para garantir que sua conta está segura no Facebook TYPE BFF EM UM COMENTÁRIO Se ela aparecer verde, sua conta está protegida Se ela não aparecer greern, você deve alterar a senha. Tente",https://www.boatos.org/tecnologia/mark-zuckerberg-bff-verificar-facebook.html,2018-04-18 19:25:50
633,"“Só existe uma equipe no mundo hoje pra fazer frente ao Real Madrid e essa equipe está no futebol sul-americano, o Corinthians no Brasil, pois seus esquemas táticos e estilos de jogo se assemelham muito” (Zinedine Zidane).",https://www.boatos.org/esporte/zidane-corinthians-enfrentar-real.html,2018-04-18 13:54:33
